Country,MarketSegment,ArrivalDateMonth,DepositType,CustomerType,LeadTime,ArrivalDateYear,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,RequiredCarParkingSpaces,IsCanceled
PRT,Direct,February,No Deposit     ,Transient,10,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient,4,2017,8,25,1,0
ESP,Online TA,February,No Deposit     ,Transient,15,2017,9,26,0,0
ESP,Online TA,February,No Deposit     ,Transient,10,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient,8,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,8,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,138,2017,8,24,0,0
DEU,Online TA,February,No Deposit     ,Transient,109,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,10,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,1,2017,9,27,0,0
PRT,Direct,February,No Deposit     ,Transient,46,2017,8,24,1,0
ESP,Online TA,February,No Deposit     ,Transient-Party,12,2017,8,25,1,0
PRT,Online TA,February,No Deposit     ,Transient,185,2017,8,24,0,0
ESP,Offline TA/TO,February,No Deposit     ,Transient,16,2017,8,25,0,0
PRT,Direct,February,No Deposit     ,Transient,47,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient,13,2017,8,25,0,0
DEU,Online TA,February,No Deposit     ,Transient,32,2017,8,23,1,0
NOR,Online TA,February,No Deposit     ,Transient,32,2017,9,26,0,0
CHL,Online TA,February,No Deposit     ,Transient-Party,55,2017,8,23,1,0
PRT,Online TA,February,No Deposit     ,Transient-Party,29,2017,8,25,0,0
ESP,Direct,February,No Deposit     ,Transient,32,2017,8,25,1,0
PRT,Offline TA/TO,July,No Deposit     ,Contract,280,2017,27,3,0,1
FRA,Online TA,April,No Deposit     ,Transient,41,2017,14,5,0,1
BEL,Online TA,April,No Deposit     ,Transient,35,2017,13,1,0,1
PRT,Offline TA/TO,July,No Deposit     ,Contract,280,2017,27,3,0,1
RUS,Online TA,February,No Deposit     ,Transient,1,2017,9,26,0,0
GBR,Online TA,February,No Deposit     ,Transient,25,2017,8,24,0,0
ZWE,Online TA,February,No Deposit     ,Transient,25,2017,8,24,0,0
GBR,Online TA,February,No Deposit     ,Transient,25,2017,8,24,0,0
GBR,Online TA,February,No Deposit     ,Transient,25,2017,8,24,0,0
PRT,Online TA,February,No Deposit     ,Transient,3,2017,9,26,1,0
PRT,Online TA,February,No Deposit     ,Transient,3,2017,9,26,0,0
PRT,Online TA,June,No Deposit     ,Transient,110,2017,24,16,0,1
GBR,Online TA,February,No Deposit     ,Transient,25,2017,8,24,0,0
BRA,Online TA,May,No Deposit     ,Transient,79,2017,19,10,0,1
PRT,Offline TA/TO,May,No Deposit     ,Transient,222,2017,20,17,0,1
PRT,Online TA,April,No Deposit     ,Transient,144,2017,16,16,0,1
USA,Online TA,February,No Deposit     ,Transient,19,2017,9,26,0,0
CHE,Direct,February,No Deposit     ,Transient-Party,0,2017,9,26,0,0
IRL,Corporate,February,No Deposit     ,Transient,6,2017,8,21,0,0
PRT,Offline TA/TO,March,No Deposit     ,Transient,19,2017,10,7,0,1
FRA,Offline TA/TO,February,No Deposit     ,Transient,121,2017,8,20,0,0
ESP,Online TA,February,No Deposit     ,Transient,17,2017,8,25,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,9,26,0,0
PRT,Online TA,February,No Deposit     ,Transient,62,2017,8,25,0,0
CHE,Direct,February,No Deposit     ,Transient-Party,0,2017,9,26,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,25,2017,7,13,0,0
POL,Online TA,March,No Deposit     ,Transient,47,2017,13,30,0,1
NLD,Online TA,February,No Deposit     ,Transient,18,2017,8,23,0,0
PRT,Corporate,February,No Deposit     ,Transient,0,2017,9,27,0,1
PRT,Online TA,February,No Deposit     ,Transient-Party,29,2017,8,25,0,0
RUS,Online TA,July,No Deposit     ,Transient,152,2017,27,8,0,1
ESP,Online TA,February,No Deposit     ,Transient,18,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient-Party,48,2017,8,25,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,77,2017,8,20,0,0
FRA,Online TA,May,No Deposit     ,Transient,238,2017,22,30,0,1
GBR,Corporate,February,No Deposit     ,Transient-Party,88,2017,8,20,0,0
CHL,Online TA,February,No Deposit     ,Transient-Party,55,2017,8,23,0,0
PRT,Direct,February,No Deposit     ,Transient,51,2017,8,25,0,0
ESP,Direct,February,No Deposit     ,Transient,2,2017,9,26,1,0
ESP,Direct,February,No Deposit     ,Transient,2,2017,9,26,0,0
PRT,Direct,February,No Deposit     ,Transient,3,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,3,2017,9,26,0,0
PRT,Online TA,June,No Deposit     ,Transient,104,2017,23,9,0,1
GBR,Offline TA/TO,February,No Deposit     ,Transient,166,2017,6,6,0,0
USA,Online TA,February,No Deposit     ,Transient,88,2017,8,25,1,0
USA,Online TA,February,No Deposit     ,Transient,88,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient,17,2017,9,26,1,0
PRT,Online TA,February,No Deposit     ,Transient,27,2017,8,24,0,0
PRT,Online TA,March,No Deposit     ,Transient,5,2017,9,3,0,1
PRT,Online TA,February,No Deposit     ,Transient-Party,16,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient-Party,16,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,0,2017,9,26,0,0
PRT,Online TA,February,No Deposit     ,Transient,62,2017,8,25,0,0
ESP,Online TA,February,No Deposit     ,Transient,2,2017,9,26,0,0
USA,Online TA,February,No Deposit     ,Transient,88,2017,8,25,1,0
FRA,Direct,July,No Deposit     ,Transient,172,2017,29,20,0,1
ESP,Online TA,February,No Deposit     ,Transient,19,2017,8,25,1,0
GBR,Online TA,February,No Deposit     ,Transient,43,2017,8,23,0,0
PRT,Online TA,February,No Deposit     ,Transient-Party,48,2017,8,25,0,0
GBR,Online TA,February,No Deposit     ,Transient,16,2017,8,20,1,0
PRT,Online TA,February,No Deposit     ,Transient,150,2017,8,24,0,0
ESP,Online TA,July,No Deposit     ,Transient,141,2017,29,17,0,1
GBR,Offline TA/TO,February,No Deposit     ,Transient,25,2017,8,22,0,0
PRT,Direct,February,No Deposit     ,Transient,19,2017,8,24,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,1,0
NOR,Online TA,March,No Deposit     ,Transient,47,2017,13,30,0,1
ESP,Online TA,February,No Deposit     ,Transient,2,2017,9,27,0,1
PRT,Online TA,February,No Deposit     ,Transient,3,2017,8,25,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,139,2017,8,19,0,0
FRA,Offline TA/TO,February,No Deposit     ,Transient,111,2017,8,19,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,21,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,21,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,24,2017,8,19,0,0
GBR,Online TA,March,No Deposit     ,Transient,34,2017,13,30,0,1
GBR,Online TA,July,No Deposit     ,Transient,145,2017,28,13,0,1
FRA,Offline TA/TO,February,No Deposit     ,Transient,65,2017,7,16,0,0
GBR,Online TA,February,No Deposit     ,Transient,37,2017,8,23,0,0
ESP,Online TA,February,No Deposit     ,Transient,37,2017,8,24,0,0
BRA,Online TA,February,No Deposit     ,Transient,110,2017,8,24,1,0
FRA,Online TA,April,No Deposit     ,Transient,223,2017,14,7,0,1
IRL,Direct,February,No Deposit     ,Transient,0,2017,8,25,0,0
IRL,Direct,February,No Deposit     ,Transient,0,2017,8,25,0,0
PRT,Online TA,February,No Deposit     ,Transient,27,2017,8,24,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Online TA,February,No Deposit     ,Transient,78,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,21,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,139,2017,7,12,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,20,2017,8,21,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,36,2017,7,16,0,0
IRL,Offline TA/TO,February,No Deposit     ,Transient,29,2017,8,19,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,119,2017,7,16,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,29,2017,8,19,0,0
ESP,Direct,February,No Deposit     ,Transient,50,2017,8,24,0,0
PRT,Direct,February,No Deposit     ,Transient,10,2017,8,24,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,1,0
GBR,Corporate,February,No Deposit     ,Transient-Party,70,2017,8,22,0,0
RUS,Online TA,March,No Deposit     ,Transient,39,2017,11,12,0,1
GBR,Corporate,February,No Deposit     ,Transient-Party,21,2017,8,22,0,0
GBR,Corporate,February,No Deposit     ,Transient-Party,21,2017,8,22,0,0
GBR,Online TA,July,No Deposit     ,Transient,145,2017,28,13,0,1
GBR,Online TA,July,No Deposit     ,Transient,211,2017,29,17,0,1
GBR,Online TA,July,No Deposit     ,Transient,211,2017,29,17,0,1
AZE,Online TA,August,No Deposit     ,Transient,203,2017,33,18,0,1
ESP,Online TA,June,No Deposit     ,Transient,113,2017,24,13,0,1
FRA,Online TA,February,No Deposit     ,Transient,17,2017,8,20,0,0
DEU,Online TA,May,No Deposit     ,Transient,98,2017,20,14,0,1
ESP,Direct,February,No Deposit     ,Transient,11,2017,8,24,1,0
CHE,Online TA,April,No Deposit     ,Transient,92,2017,16,17,0,1
CHE,Online TA,April,No Deposit     ,Transient,92,2017,16,17,0,1
CHE,Online TA,April,No Deposit     ,Transient,92,2017,16,17,0,1
FRA,Online TA,February,No Deposit     ,Transient,138,2017,5,4,0,0
IRL,Direct,February,No Deposit     ,Transient,20,2017,8,20,0,0
PRT,Online TA,February,No Deposit     ,Transient,42,2017,8,24,1,0
SWE,Online TA,February,No Deposit     ,Transient,125,2017,5,4,0,0
FIN,Online TA,February,No Deposit     ,Transient,42,2017,7,18,0,0
IRL,Online TA,May,No Deposit     ,Transient,65,2017,18,1,0,1
ROU,Direct,February,No Deposit     ,Transient,20,2017,8,20,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,24,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,316,2017,8,21,0,0
GBR,Online TA,February,No Deposit     ,Transient,7,2017,8,20,0,0
PRT,Online TA,August,No Deposit     ,Transient,217,2017,33,16,0,1
BRA,Online TA,May,No Deposit     ,Transient,78,2017,19,10,0,1
GBR,Online TA,February,No Deposit     ,Transient,272,2017,7,18,0,0
DEU,Online TA,May,No Deposit     ,Transient,183,2017,19,8,0,1
PRT,Online TA,February,No Deposit     ,Transient,9,2017,8,24,1,0
PRT,Direct,February,No Deposit     ,Transient,6,2017,8,24,1,0
GBR,Direct,February,No Deposit     ,Transient-Party,0,2017,8,23,0,0
GBR,Direct,February,No Deposit     ,Transient,37,2017,8,25,0,1
PRT,Direct,February,No Deposit     ,Transient,6,2017,8,24,1,0
PRT,Direct,February,No Deposit     ,Transient,2,2017,8,22,0,0
ESP,Offline TA/TO,February,No Deposit     ,Transient,28,2017,7,18,1,0
PRT,Corporate,February,No Deposit     ,Transient,0,2017,8,20,0,0
PRT,Direct,February,No Deposit     ,Transient,6,2017,8,24,0,0
NULL,Corporate,February,No Deposit     ,Transient,0,2017,8,22,1,0
IRL,Online TA,February,No Deposit     ,Transient-Party,183,2017,7,18,0,0
PRT,Direct,February,No Deposit     ,Transient,6,2017,8,23,1,0
GBR,Online TA,February,No Deposit     ,Transient-Party,60,2017,8,21,0,0
ESP,Groups,February,No Deposit     ,Transient,2,2017,8,23,0,0
FRA,Online TA,February,No Deposit     ,Transient,26,2017,8,24,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,40,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,2,2017,8,23,0,0
SWE,Online TA,February,No Deposit     ,Transient,22,2017,7,18,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
PRT,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,2,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,2,2017,8,23,0,0
SVK,Online TA,February,No Deposit     ,Transient,152,2017,7,18,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
PRT,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,2,2017,8,23,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,4,2017,7,18,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
ESP,Groups,February,No Deposit     ,Transient-Party,22,2017,8,23,0,0
PRT,Direct,February,No Deposit     ,Transient,6,2017,8,24,1,0
ESP,Groups,February,No Deposit     ,Transient-Party,2,2017,8,23,0,0
GBR,Online TA,February,No Deposit     ,Transient-Party,60,2017,8,21,0,0
PRT,Online TA,February,No Deposit     ,Transient,2,2017,8,23,1,0
PRT,Direct,February,No Deposit     ,Transient,6,2017,8,24,0,0
IRL,Online TA,February,No Deposit     ,Transient-Party,183,2017,7,18,0,0
GBR,Online TA,February,No Deposit     ,Transient,116,2017,7,18,0,0
PRT,Online TA,March,No Deposit     ,Transient,14,2017,10,10,0,1
IRL,Direct,March,No Deposit     ,Transient,11,2017,9,4,0,1
ITA,Online TA,February,No Deposit     ,Transient-Party,69,2017,8,19,0,0
ITA,Online TA,February,No Deposit     ,Transient-Party,79,2017,8,19,0,0
PRT,Corporate,February,No Deposit     ,Transient,9,2017,8,22,0,0
PRT,Offline TA/TO,March,No Deposit     ,Transient,9,2017,10,5,0,1
GBR,Offline TA/TO,February,No Deposit     ,Transient,18,2017,7,18,0,0
PRT,Corporate,February,No Deposit     ,Transient,6,2017,8,22,1,0
CHE,Online TA,July,No Deposit     ,Transient,207,2017,30,24,0,1
PRT,Online TA,March,No Deposit     ,Transient,14,2017,10,10,0,1
GBR,Online TA,February,No Deposit     ,Transient,105,2017,8,24,0,1
ESP,Online TA,February,No Deposit     ,Transient,128,2017,8,24,0,1
IRL,Online TA,February,No Deposit     ,Transient,225,2017,8,19,0,0
PRT,Offline TA/TO,February,No Deposit     ,Transient,10,2017,8,20,0,0
NLD,Online TA,February,No Deposit     ,Transient,64,2017,7,17,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,23,0,0
PRT,Online TA,February,No Deposit     ,Transient,1,2017,8,23,0,0
GBR,Direct,February,No Deposit     ,Transient,100,2017,8,20,0,0
PRT,Online TA,March,No Deposit     ,Transient,64,2017,10,9,0,1
PRT,Online TA,February,No Deposit     ,Transient,36,2017,8,24,0,1
DEU,Online TA,May,No Deposit     ,Transient,97,2017,22,29,0,1
NULL,Corporate,February,No Deposit     ,Transient,13,2017,8,22,0,0
PRT,Online TA,February,No Deposit     ,Transient,5,2017,8,20,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,23,1,0
CN,Online TA,May,No Deposit     ,Transient,140,2017,19,8,0,1
CHE,Direct,February,No Deposit     ,Transient,0,2017,8,20,0,0
PRT,Corporate,February,No Deposit     ,Transient,0,2017,8,21,1,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,22,0,0
PRT,Online TA,February,No Deposit     ,Transient,8,2017,8,21,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,21,0,0
IRL,Corporate,February,No Deposit     ,Transient,6,2017,8,21,0,0
PRT,Corporate,February,No Deposit     ,Transient-Party,23,2017,8,24,0,1
DEU,Offline TA/TO,February,No Deposit     ,Transient,178,2017,6,10,0,0
ESP,Online TA,July,No Deposit     ,Transient,157,2017,30,26,0,1
PRT,Offline TA/TO,February,No Deposit     ,Transient,17,2017,6,10,0,0
PRT,Online TA,February,No Deposit     ,Transient,33,2017,8,20,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,21,0,0
BEL,Online TA,March,No Deposit     ,Transient,40,2017,13,29,0,1
FRA,Online TA,February,No Deposit     ,Transient,149,2017,5,2,0,0
FRA,Online TA,February,No Deposit     ,Transient,28,2017,8,19,1,0
GBR,Online TA,February,No Deposit     ,Transient,182,2017,8,20,0,0
PRT,Online TA,February,No Deposit     ,Group,7,2017,8,23,0,0
POL,Online TA,February,No Deposit     ,Transient,48,2017,7,17,0,0
PRT,Direct,February,No Deposit     ,Transient,1,2017,8,23,1,0
IRL,Online TA,February,No Deposit     ,Transient,36,2017,7,18,0,0
GBR,Online TA,February,No Deposit     ,Transient,41,2017,8,19,0,0
ITA,Online TA,February,No Deposit     ,Transient-Party,69,2017,8,19,0,0
ITA,Online TA,February,No Deposit     ,Transient-Party,69,2017,8,19,0,0
ITA,Online TA,February,No Deposit     ,Transient-Party,69,2017,8,19,0,0
FIN,Online TA,March,No Deposit     ,Transient,21,2017,10,7,0,1
PRT,Corporate,February,No Deposit     ,Transient,19,2017,8,22,0,0
PRT,Direct,February,No Deposit     ,Transient,2,2017,6,10,0,0
GBR,Direct,February,No Deposit     ,Transient,0,2017,7,17,0,0
PRT,Corporate,February,No Deposit     ,Transient,11,2017,8,20,0,0
PRT,Corporate,February,No Deposit     ,Transient,0,2017,8,21,0,0
EST,Online TA,May,No Deposit     ,Transient,77,2017,19,11,0,1
NLD,Online TA,April,No Deposit     ,Transient,38,2017,14,2,0,1
NLD,Online TA,April,No Deposit     ,Transient,38,2017,14,2,0,1
NLD,Online TA,March,No Deposit     ,Transient,50,2017,13,29,0,1
PRT,Corporate,February,No Deposit     ,Transient,11,2017,8,20,0,0
ESP,Online TA,February,No Deposit     ,Transient,3,2017,8,21,0,0
ESP,Online TA,March,No Deposit     ,Transient,18,2017,10,10,0,1
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,22,0,0
GBR,Online TA,February,No Deposit     ,Transient,134,2017,8,20,0,0
ESP,Direct,February,No Deposit     ,Transient,0,2017,8,22,1,0
PRT,Corporate,February,No Deposit     ,Transient,22,2017,8,21,0,0
GBR,Online TA,February,No Deposit     ,Transient,143,2017,6,9,0,0
NULL,Corporate,February,No Deposit     ,Transient,6,2017,8,22,0,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,26,2017,7,18,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,37,2017,7,16,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,37,2017,7,16,1,0
PRT,Offline TA/TO,June,No Deposit     ,Transient,108,2017,24,11,0,1
PRT,Online TA,February,No Deposit     ,Transient-Party,0,2017,8,22,0,0
GBR,Offline TA/TO,February,No Deposit     ,Contract,44,2017,8,19,0,0
PRT,Online TA,July,No Deposit     ,Transient,166,2017,30,26,0,1
FRA,Direct,May,No Deposit     ,Transient,94,2017,19,11,0,1
ESP,Online TA,February,No Deposit     ,Transient,24,2017,8,20,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,23,0,1
RUS,Online TA,February,No Deposit     ,Transient,23,2017,8,21,0,0
GBR,Online TA,February,No Deposit     ,Transient,115,2017,7,16,0,0
GBR,Online TA,April,No Deposit     ,Transient,117,2017,14,2,0,1
CN,Online TA,February,No Deposit     ,Transient,9,2017,8,20,1,0
GBR,Offline TA/TO,February,No Deposit     ,Transient,4,2017,8,22,0,0
PRT,Online TA,May,No Deposit     ,Transient,93,2017,20,20,0,1
FRA,Offline TA/TO,February,No Deposit     ,Transient,117,2017,7,16,0,0
ESP,Direct,February,No Deposit     ,Transient,1,2017,8,22,0,0
RUS,Online TA,July,No Deposit     ,Transient,135,2017,27,8,0,1
FRA,Online TA,August,No Deposit     ,Transient,177,2017,33,19,0,1
PRT,Corporate,February,No Deposit     ,Transient-Party,3,2017,8,20,0,0
PRT,Corporate,February,No Deposit     ,Transient,6,2017,8,22,0,0
PRT,Corporate,February,No Deposit     ,Transient-Party,1,2017,8,21,0,0
PRT,Corporate,February,No Deposit     ,Transient-Party,1,2017,8,21,0,0
PRT,Corporate,February,No Deposit     ,Transient-Party,1,2017,8,21,1,0
PRT,Corporate,February,No Deposit     ,Transient-Party,1,2017,8,21,0,0
PRT,Corporate,February,No Deposit     ,Transient,11,2017,8,20,0,0
PRT,Corporate,February,No Deposit     ,Transient-Party,1,2017,8,21,0,0
PRT,Corporate,February,No Deposit     ,Transient,7,2017,8,20,1,0
GBR,Online TA,February,No Deposit     ,Transient,20,2017,8,20,0,0
PRT,Offline TA/TO,June,No Deposit     ,Transient,115,2017,25,18,0,1
PRT,Online TA,February,No Deposit     ,Transient,0,2017,8,22,0,0
PRT,Offline TA/TO,May,No Deposit     ,Transient,86,2017,20,20,0,1
PRT,Online TA,February,No Deposit     ,Transient-Party,0,2017,8,22,0,0
FRA,Online TA,February,No Deposit     ,Transient,0,2017,8,22,0,0
FRA,Online TA,February,No Deposit     ,Transient-Party,0,2017,8,22,0,0
HUN,Online TA,April,No Deposit     ,Transient,46,2017,14,8,0,1
FIN,Direct,February,No Deposit     ,Transient,0,2017,8,22,0,0
NLD,Direct,February,No Deposit     ,Transient,1,2017,8,21,0,0
IRL,Direct,February,No Deposit     ,Transient,36,2017,7,16,0,0
PRT,Direct,February,No Deposit     ,Transient,0,2017,8,22,0,0
PRT,Direct,February,No Deposit     ,Transient,1,2017,8,22,0,0
FIN,Direct,February,No Deposit     ,Transient,0,2017,8,22,1,0
